date,tx_count,value_mn_mxn,fx_rate,avg_ticket_mxn
2023-05-03,9065404.0,1041674.1,17.906,114906.52815914217
2023-05-04,8992725.0,1088074.44,17.9575,120994.96426277907
2023-05-05,10898120.0,1022677.92,17.7863,93839.84760674318
2023-05-08,21395736.0,1067097.86,17.8213,49874.3235568059
2023-05-09,8604235.0,973782.81,17.7608,113174.82727982209
2023-05-10,8416414.0,953095.71,17.5845,113242.4937746646
2023-05-11,8262991.0,1121875.79,17.6287,135771.14993832135
2023-05-12,11981077.0,1176503.22,17.6142,98196.78314395275
2023-05-15,25735310.0,1182420.15,17.538,45945.440330813966
2023-05-16,11136682.0,1030863.06,17.4672,92564.64896815766
2023-05-17,9055769.0,1131268.55,17.5872,124922.4168593523
2023-05-18,8879397.0,1138410.36,17.7342,128208.07088589462
2023-05-19,10546372.0,1060506.13,17.693,100556.48805105679
2023-05-22,21314415.0,1024645.7,17.868,48072.89808329246
2023-05-23,7902208.0,945388.4,17.9687,119635.98022223663
2023-05-24,7827633.0,963440.94,17.8195,123082.0274788049
2023-05-25,8484023.0,1136260.14,17.8252,133929.40353886358
2023-05-26,10813781.0,1056287.39,17.6723,97679.74679716557
2023-05-29,13105187.0,34654.91,17.5605,2644.365929307228
2023-05-30,11191168.0,1243028.91,17.6532,111072.31255933251
2023-05-31,12796303.0,1449220.44,17.7418,113253.05754326074
2023-06-01,12022568.0,1182073.7,17.5673,98321.23220263758
2023-06-02,11985368.0,1121279.83,17.5063,93554.05941644845
2023-06-05,23275373.0,1091428.68,17.4732,46891.99524321264
2023-06-06,8630042.0,953233.31,17.4192,110455.2341691964
2023-06-07,8156278.0,949791.12,17.3608,116449.08621309866
2023-06-08,8217455.0,1020991.48,17.4085,124246.67734718352
2023-06-09,10511954.0,1047092.55,17.284,99609.69673193015
2023-06-12,21191849.0,1190458.31,17.312,56175.29220786728
2023-06-13,8335119.0,1163900.49,17.2185,139638.13713997364
2023-06-14,9742544.0,1045966.66,17.1247,107360.73247398215
2023-06-15,13124266.0,1227750.34,17.1762,93548.11461456206
2023-06-16,13417427.0,1173745.88,17.0792,87479.20745162242
2023-06-19,23372387.0,873767.45,17.0945,37384.60474747402
2023-06-20,8428972.0,1185500.68,17.2043,140645.93879301057
2023-06-21,8154887.0,1197768.33,17.1547,146877.36690894674
2023-06-22,8350243.0,1054078.28,17.1713,126233.24614624988
2023-06-23,10496989.0,1052003.37,17.1795,100219.53628797745
2023-06-26,21085753.0,1041674.44,17.1445,49401.81363217145
2023-06-27,8018149.0,1018209.87,17.1013,126988.14526893925
2023-06-28,8543000.0,998026.88,17.072,116823.93538569589
2023-06-29,10759655.0,1172358.18,17.1187,108958.71475432995
2023-06-30,15670111.0,1543893.83,17.1358,98524.75390889062
2023-07-03,27991949.0,1314534.6,17.0517,46961.16729849715
2023-07-04,9297771.0,703050.44,17.026,75614.94470018674
2023-07-05,8965904.0,1135277.83,17.004,126621.68031243698
2023-07-06,8895751.0,1190590.82,17.2825,133838.14587436183
2023-07-07,10782601.0,1109372.63,17.1012,102885.43830936524
2023-07-10,21925023.0,1117695.53,17.0605,50978.07787932537
2023-07-11,8192348.0,1066831.58,17.0783,130222.93242425738
2023-07-12,8119969.0,1135148.6,16.8537,139797.15932413042
2023-07-13,9629396.0,1252883.41,16.8905,130110.28002171684
2023-07-14,14665379.0,1311137.9,16.7892,89403.61514012015
2023-07-17,27838445.0,1343781.11,16.7858,48270.69579496987
2023-07-18,8877013.0,945228.13,16.748,106480.42646777694
2023-07-19,8224537.0,1004475.34,16.7667,122131.5364013804
2023-07-20,8653951.0,1212702.82,16.846,140132.8503015559
2023-07-21,10666502.0,1079990.93,16.9393,101250.712745378
2023-07-24,21342439.0,1118083.3,16.8367,52387.79410356989
2023-07-25,8203816.0,991025.62,16.9075,120800.56646809241
2023-07-26,8094685.0,1112479.73,16.8825,137433.35657903922
2023-07-27,8844609.0,1131214.23,16.7338,127898.72678373911
2023-07-28,12533005.0,1171306.95,16.6895,93457.79005114894
2023-07-31,27948649.0,1561469.69,16.7303,55869.23682786957
2023-08-01,11409478.0,1047247.24,16.8533,91787.48054906631
2023-08-02,9737283.0,984349.6,17.0193,101090.78682420959
2023-08-03,9276079.0,1005408.28,17.2892,108387.20541297675
2023-08-04,11411437.0,1061633.16,17.0555,93032.38146080988
2023-08-07,22716554.0,1031622.03,17.0608,45412.78708029396
2023-08-08,8293869.0,988362.14,17.1122,119167.80214396924
2023-08-09,7816878.0,965801.59,17.0767,123553.36619044073
2023-08-10,8788719.0,1075730.5,16.9548,122399.00945746474
2023-08-11,10920867.0,1092511.98,17.0045,100038.94196312435
2023-08-14,23845131.0,1155582.99,17.0672,48462.01054630398
2023-08-15,13198005.0,1068570.11,17.1388,80964.51774340137
2023-08-16,11198928.0,1089502.27,17.0768,97286.30008157923
2023-08-17,9936762.0,1145621.56,17.1225,115291.23471005948
2023-08-18,11419181.0,1086815.05,17.0477,95174.51820756673
2023-08-21,22762382.0,1136110.57,17.0202,49911.76099232497
2023-08-22,8390041.0,965030.15,16.9267,115020.90990973703
2023-08-23,7956489.0,998385.24,16.8077,125480.62845307773
2023-08-24,8588948.0,1063902.51,16.809,123868.7799716566
2023-08-25,11002931.0,1134503.17,16.7718,103109.17790904987
2023-08-28,22958690.0,1125526.5,16.7432,49023.986124643874
2023-08-29,9402701.0,1035196.05,16.8402,110095.60444387203
2023-08-30,11415014.0,1088702.81,16.7477,95374.6364218213
2023-08-31,13847911.0,1430409.89,16.917,103294.27232742902
2023-09-01,14343466.0,1170523.14,17.1113,81606.71486236311
2023-09-04,26447371.0,793118.25,17.175,29988.547822012253
2023-09-05,9450167.0,1085919.91,17.3492,114910.12910142222
2023-09-06,8638526.0,1076296.6,17.5805,124592.62147269107
2023-09-07,8938381.0,1047039.88,17.5543,117139.76837639837
2023-09-08,11286481.0,1085294.55,17.5767,96158.80716053126
2023-09-11,23334113.0,1076564.99,17.3813,46136.95793793404
2023-09-12,8644081.0,1085062.7,17.2553,125526.66963671442
2023-09-13,9008051.0,1073132.87,17.1235,119130.41677938991
2023-09-14,11676046.0,1145286.17,17.1042,98088.5284282025
2023-09-15,15750381.0,1128399.42,17.0807,71642.67454863474
2023-09-18,25542015.0,1207426.04,17.1307,47272.152960524065
2023-09-19,9072481.0,1087141.89,17.0805,119828.51107651809
2023-09-20,8668593.0,1237344.14,17.024,142738.7512598642
2023-09-21,9259844.0,1095773.15,17.1675,118336.02704322015
2023-09-22,11175284.0,1067179.76,17.1568,95494.64335760953
2023-09-25,23409768.0,1185657.49,17.3733,50647.98121878013
2023-09-26,8699876.0,1028745.61,17.4758,118248.3072172523
2023-09-27,8970707.0,1204503.72,17.7287,134270.76817914128
2023-09-28,10579911.0,1335711.38,17.6195,126249.77469092132
2023-09-29,16055836.0,1625754.8,17.4127,101256.31577203455
2023-10-02,31780721.0,1349912.73,17.592,42475.837159263945
2023-10-03,10321967.0,1037719.13,17.9025,100535.01721135128
2023-10-04,9281615.0,977562.8,18.017,105322.48967448014
2023-10-05,9804016.0,1150957.99,18.2407,117396.58421610083
2023-10-06,11727433.0,1073094.76,18.1837,91502.95380071666
2023-10-09,23575220.0,771381.71,18.3482,32720.02170075189
2023-10-10,8975423.0,1119577.09,17.9917,124738.0864389344
2023-10-11,8887772.0,1118585.19,17.842,125856.6477627914
2023-10-12,9761777.0,1066322.04,17.9132,109234.41910217781
2023-10-13,15474724.0,1128956.47,18.0362,72954.86950203442
2023-10-16,30250329.0,1269901.36,17.9568,41979.75367474516
2023-10-17,10049693.0,1049363.67,17.9097,104417.48519084114
2023-10-18,9016694.0,1025194.63,18.244,113699.61429322099
2023-10-19,9382460.0,1067836.53,18.2873,113811.99919850445
2023-10-20,11761915.0,1084311.71,18.2343,92188.36473482422
2023-10-23,24026051.0,1216394.57,18.1218,50628.15233348169
2023-10-24,8764477.0,1077281.1,18.2842,122914.47624313466
2023-10-25,8920679.0,1093696.24,18.3122,122602.35347555943
2023-10-26,9540049.0,1100062.78,18.2178,115309.97167834254
2023-10-27,12617275.0,1180263.24,18.0752,93543.43469568508
2023-10-30,27831025.0,1264783.91,18.064,45445.1070343259
2023-10-31,14227408.0,1494793.77,18.0368,105064.37785434986
2023-11-01,12707703.0,1299266.25,17.9305,102242.41548610319
2023-11-03,20959792.0,1386035.38,17.4117,66128.29841059491
2023-11-06,26038057.0,1297804.24,17.5308,49842.59155742689
2023-11-07,9701003.0,989469.38,17.5097,101996.6059179654
2023-11-08,9168616.0,968460.38,17.5017,105627.76104921396
2023-11-09,9503058.0,1093471.16,17.4888,115065.18848985241
2023-11-10,12398344.0,1148532.14,17.748,92635.93105659918
2023-11-13,25657202.0,1146917.73,17.6138,44701.59022016508
2023-11-14,11537855.0,1049758.39,17.3917,90983.84318402337
2023-11-15,14545711.0,1092212.13,17.3387,75088.2600376152
2023-11-16,13289139.0,1189272.03,17.2708,89492.03029631943
2023-11-17,14109134.0,1290587.85,17.2175,91471.79763123662
2023-11-21,34477844.0,1598504.96,17.2102,46363.25171608759
2023-11-22,9451509.0,1223528.98,17.2133,129453.2947066971
2023-11-23,9497277.0,722083.1,17.1787,76030.5401221845
2023-11-24,12203717.0,1191553.85,17.1268,97638.60060012863
2023-11-27,25575623.0,1351015.49,17.1555,52824.34332098186
2023-11-28,10339061.0,1045064.28,17.1357,101079.22566662486
2023-11-29,11656467.0,1284895.74,17.187,110230.29018998638
2023-11-30,16027938.0,1509832.48,17.373,94200.04494651777
2023-12-01,17047438.0,1372478.85,17.2143,80509.3909125817
2023-12-04,30580757.0,1372164.77,17.406,44870.2028533826
2023-12-05,11175195.0,1132018.51,17.4215,101297.4279196023
2023-12-06,10811751.0,1148908.32,17.2685,106264.77801791772
2023-12-07,11126871.0,1261302.24,17.4197,113356.41799028676
2023-12-08,14357533.0,1354697.67,17.3688,94354.48764073884
2023-12-11,29088170.0,1342521.51,17.447,46153.522548857494
2023-12-13,20735361.0,1455497.08,17.398,70193.95900558471
2023-12-14,13803322.0,1506624.98,17.299,109149.44822702825
2023-12-15,18183194.0,1542396.58,17.1908,84825.3931624994
2023-12-18,33743942.0,1636739.15,17.2277,48504.68122544781
2023-12-19,11990641.0,1220971.61,17.0652,101827.05078068803
2023-12-20,11818330.0,1487506.22,17.0673,125864.33277798133
2023-12-21,11712187.0,1439043.34,17.059,122867.1758741557
2023-12-22,13393162.0,1335531.16,16.9738,99717.39011295466
2023-12-26,29904469.0,1311517.89,16.9727,43856.9195125986
2023-12-27,9417599.0,1341929.7,16.922,142491.70091017892
2023-12-28,10817640.0,1387302.8,16.8935,128244.49695127588
2023-12-29,14750953.0,1632450.67,16.919,110667.47145082762
2024-01-02,33244701.0,1497951.35,17.0297,45058.34929903565
2024-01-03,10152919.0,977053.09,17.0492,96233.71268893212
2024-01-04,9803114.0,1047904.31,17.0458,106895.04477862851
2024-01-05,12576061.0,1216970.1,16.8987,96768.78157636162
2024-01-08,24872262.0,1189341.06,16.8133,47817.96927034622
2024-01-09,8896276.0,1010085.47,16.9347,113540.25774380201
2024-01-10,8956245.0,1041060.64,16.9912,116238.51736972359
2024-01-11,9773015.0,1244939.89,16.9898,127385.44758193863
2024-01-12,13354437.0,1261777.26,16.858,94483.74798578181
2024-01-15,31389441.0,915975.25,16.8983,29180.999113682847
2024-01-16,12512758.0,1265483.64,17.1598,101135.46829563874
2024-01-17,10468213.0,1285178.05,17.2957,122769.57394733944
2024-01-18,10068931.0,1313539.45,17.1995,130454.70765466562
2024-01-19,12228474.0,1129420.49,17.1325,92359.88807761295
2024-01-22,25778227.0,1087221.58,17.1125,42175.964235243955
2024-01-23,9115784.0,1002414.09,17.352,109964.66019817934
2024-01-24,8764462.0,1007553.67,17.1673,114958.98664401763
2024-01-25,9737239.0,1177513.43,17.2375,120928.88240701497
2024-01-26,12397987.0,1149745.77,17.1657,92736.48778628337
2024-01-29,26911597.0,1390451.88,17.2333,51667.386368783686
2024-01-30,12645579.0,1113726.83,17.1932,88072.42673506685
2024-01-31,14881836.0,1461820.36,17.1633,98228.49546252223
2024-02-01,14005771.0,1320351.13,17.1335,94271.93476174927
2024-02-02,14105055.0,1209315.22,17.1447,85736.29950397216
2024-02-06,35358158.0,1421075.74,17.0357,40190.8872062849
2024-02-07,9739266.0,1152572.15,17.0398,118342.81454064403
2024-02-08,10025480.0,1234102.75,17.1023,123096.62480000958
2024-02-09,12705103.0,1060168.52,17.0855,83444.30737790948
2024-02-12,26648339.0,1188966.56,17.068,44616.91064497491
2024-02-13,10174905.0,1049263.31,17.1982,103122.66404452916
2024-02-14,12101794.0,1041671.96,17.1105,86075.82974887856
2024-02-15,15406315.0,1247358.58,17.068,80964.10984716332
2024-02-16,15669729.0,1188391.99,17.0602,75839.98357597632
2024-02-19,28724505.0,948151.17,17.05,33008.442443133485
2024-02-20,10036333.0,1230523.87,17.0458,122606.91928017933
2024-02-21,9463874.0,1035771.29,17.0603,109444.74641145898
2024-02-22,10001679.0,1095583.43,17.121,109539.95124218642
2024-02-23,12563818.0,1153857.84,17.126,91839.74489283432
2024-02-26,26725295.0,1198556.96,17.126,44847.28643781107
2024-02-27,10382676.0,1210374.91,17.0605,116576.39225186262
2024-02-28,5038919.0,293552.98,17.0962,58257.13411944109
2024-02-29,16244946.0,1844645.37,17.0633,113551.95455866704
2024-03-01,16994186.0,1441560.5,17.0217,84826.68719760982
2024-03-04,31744769.0,1262913.28,16.9828,39783.350762451606
2024-03-05,11045274.0,1106475.36,16.9257,100176.36140126537
2024-03-06,10100278.0,1066814.71,16.8728,105622.31158389898
2024-03-07,10551540.0,1100576.94,16.877,104304.86355546204
2024-03-08,12934303.0,1300479.16,16.7985,100544.97408944262
2024-03-11,27307359.0,1241439.95,16.8083,45461.7361569092
2024-03-12,9940154.0,1111687.62,16.8272,111838.06810236542
2024-03-13,10406086.0,1176233.12,16.7127,113033.19230688657
2024-03-14,12629113.0,1231630.05,16.692,97523.0841627595
2024-03-15,18262664.0,1349470.16,16.71,73892.29523140764
2024-03-19,40441839.0,1650666.33,16.8523,40815.80785680888
2024-03-20,10441358.0,1483660.78,16.759,142094.61834370586
2024-03-21,11029558.0,1294566.14,16.762,117372.44049126901
2024-03-22,13795597.0,1291560.3,16.7367,93621.19667601192
2024-03-25,28220179.0,1389035.81,16.7032,49221.36780209651
2024-03-26,11047405.0,1437461.33,16.678,130117.55520866666
2024-03-27,16270221.0,2045108.61,16.5323,125696.42477505376
2024-04-01,47588205.0,1695600.81,16.6578,35630.694832889785
2024-04-02,11620187.0,1274758.63,16.5673,109702.0753624705
2024-04-03,10350234.0,1128789.66,16.5415,109059.33720918774
2024-04-04,10841723.0,1153584.85,16.5173,106402.35412766034
2024-04-05,13385135.0,1243815.68,16.4758,92925.15017592277
2024-04-08,27421875.0,1327041.1,16.3357,48393.5215954416
2024-04-09,10233898.0,1038608.89,16.3932,101487.1254335347
2024-04-10,10412369.0,1152007.92,16.4883,110638.40707143591
2024-04-11,10954118.0,1290587.2,16.4583,117817.53674736751
2024-04-12,15234138.0,1243966.35,16.6693,81656.49740077187
2024-04-15,35394750.0,1349746.47,16.6815,38134.086834911956
2024-04-16,14173074.0,1081312.45,17.0252,76293.43147435764
2024-04-17,11423216.0,1204779.3,16.9948,105467.61087245484
2024-04-18,11341200.0,1347317.2,17.1145,118798.46929778154
2024-04-19,13660694.0,1277141.19,17.212,93490.21286912657
2024-04-22,28687854.0,1315643.39,17.1243,45860.64158023113
2024-04-23,10202802.0,1182144.59,16.9995,115864.69971680328
2024-04-24,10027030.0,1082016.08,17.1098,107909.92746605925
2024-04-25,10871603.0,1178296.82,17.1883,108382.98823089842
2024-04-26,14209586.0,1173669.57,17.1552,82597.02780925497
2024-04-29,31801576.0,1387691.32,17.0243,43635.929238223915
2024-04-30,16913883.0,1493791.99,17.0958,88317.5075764684
2024-05-02,25504334.0,1486289.65,16.9393,58275.96399890309
2024-05-03,15224339.0,1176609.98,17.0042,77284.79903134055
2024-05-06,30651764.0,1276950.97,16.8947,41659.95046810356
2024-05-07,10908142.0,1006556.2,16.9083,92275.6781127345
2024-05-08,10756659.0,1089536.3,16.9087,101289.47101511725
2024-05-09,11863353.0,1110224.19,16.866,93584.35089978356
2024-05-10,14493880.0,1032843.93,16.769,71260.69278895644
2024-05-13,28957299.0,1257246.37,16.8072,43417.25276242097
2024-05-14,13114897.0,1045823.07,16.846,79743.14018630875
2024-05-15,15965236.0,1113728.8,16.6782,69759.62021482176
2024-05-16,15019125.0,1259275.22,16.6893,83844.77923980259
2024-05-17,15274537.0,1237537.31,16.6217,81019.62828726003
2024-05-20,30679017.0,1273116.44,16.5668,41497.95412284559
2024-05-21,10964534.0,1088998.27,16.6138,99320.06868691364
2024-05-22,10563123.0,992602.93,16.6405,93968.69940830946
2024-05-23,10961262.0,1103097.81,16.6945,100636.02256747444
2024-05-24,13909338.0,1106728.52,16.7023,79567.30363443609
2024-05-27,28956311.0,918650.24,16.6568,31725.389328771886
2024-05-28,11086088.0,1160264.86,16.7457,104659.53905471435
2024-05-29,11605344.0,1179375.02,16.95,101623.44347569534
2024-05-30,14541073.0,1264528.27,16.9377,86962.51438941267
2024-05-31,18746348.0,1568702.89,17.0177,83680.45285407057
2024-06-03,35926707.0,1448273.02,17.6338,40311.877734856134
2024-06-04,12013602.0,1095939.2,17.8607,91224.8632841341
2024-06-05,11465267.0,1169045.81,17.5592,101964.11561981069
2024-06-06,11445126.0,1284134.95,17.5335,112199.28465619338
2024-06-07,13775181.0,1173659.07,18.2622,85200.9908254563
2024-06-10,29630676.0,1299152.22,18.3848,43844.83904450914
2024-06-11,10691930.0,1328304.22,18.4457,124234.27949864992
2024-06-12,10511872.0,1149761.35,18.7832,109377.41155904486
2024-06-13,12254673.0,1252154.23,18.5385,102177.6941742958
2024-06-14,18031355.0,1418343.51,18.4512,78659.84059434247
2024-06-17,37349205.0,1529668.52,18.5248,40955.852206225005
2024-06-18,11781730.0,1251264.89,18.4128,106203.83339288882
2024-06-19,10481859.0,763225.14,18.423,72813.91020428724
2024-06-20,10887500.0,1599738.51,18.4027,146933.50264064295
2024-06-21,13194295.0,1349817.11,18.1848,102303.08705391231
2024-06-24,29168871.0,1440989.1,17.9627,49401.60693912356
2024-06-25,10928050.0,1291362.89,18.1372,118169.56273077082
2024-06-26,10801623.0,1317626.55,18.2215,121984.12682982918
2024-06-27,12397812.0,1477769.13,18.3773,119195.9621584841
2024-06-28,18239499.0,1781029.88,18.2478,97646.86409423855
2024-07-01,38790514.0,1483800.69,18.3897,38251.637758654084
2024-07-02,12943484.0,1173079.53,18.2485,90630.89427854201
2024-07-03,11587438.0,1194919.71,18.1355,103121.99383504792
2024-07-04,12000251.0,752376.76,18.0958,62696.751926272205
2024-07-05,14152425.0,1288795.04,18.0977,91065.31495485756
2024-07-08,29826925.0,1200433.16,18.0095,40246.6281723644
2024-07-09,10696106.0,969937.78,17.9428,90681.3919009404
2024-07-10,10433111.0,1046054.03,17.8288,100262.90624148444
2024-07-11,11014516.0,1205342.77,17.8192,109432.20473782053
2024-07-12,15695596.0,1266239.69,17.6502,80674.83961743154
2024-07-15,36844159.0,1388382.85,17.7837,37682.57676881701
2024-07-16,14459293.0,1031663.8,17.6795,71349.5327883597
2024-07-17,12052641.0,1225625.34,17.7438,101689.35920351399
2024-07-18,11787133.0,1169173.1,17.8907,99190.62591386726
2024-07-19,14026069.0,1098873.36,17.997,78345.0701689832
2024-07-22,29982428.0,1218355.41,17.9107,40635.64865393823
2024-07-23,10411404.0,987121.52,18.0987,94811.56624024964
2024-07-24,10029008.0,1066396.22,18.3458,106331.17652314166
2024-07-25,11113207.0,1220116.87,18.385,109789.80864839465
2024-07-26,14149004.0,1235861.13,18.4475,87346.1573690982
2024-07-29,30308164.0,1291713.73,18.6818,42619.332863580916
2024-07-30,14178056.0,1197661.3,18.79,84472.88542237385
2024-07-31,16077043.0,1451762.1,18.597,90300.31828614254
2024-08-01,15437959.0,1194501.7,18.706,77374.327785169
2024-08-02,15630684.0,1192692.03,19.0442,76304.53216250805
2024-08-05,32086547.0,1351125.95,19.3905,42108.798743598054
2024-08-06,11492795.0,1151351.35,19.33,100180.27381502933
2024-08-07,10542674.0,1172387.53,19.189,111204.00099633167
2024-08-08,11179915.0,1104021.24,19.09,98750.41447095081
2024-08-09,14048267.0,1195592.51,18.8368,85106.04973552965
2024-08-12,30153131.0,1226517.83,19.032,40676.300912167295
2024-08-13,11384546.0,1046940.29,19.0387,91961.53188717407
2024-08-14,13232255.0,1094881.49,18.8478,82743.37896299611
2024-08-15,17145727.0,1195793.24,18.6513,69742.93011897367
2024-08-16,17828528.0,1177102.56,18.6228,66023.54159580646
2024-08-19,33157433.0,1285240.54,18.7357,38761.76240784382
2024-08-20,11560684.0,1106816.6,18.9448,95739.71574692293
2024-08-21,10842463.0,1044628.51,19.2535,96346.05255281941
2024-08-22,11423560.0,1149540.58,19.4235,100628.92653428529
2024-08-23,14335867.0,1129965.69,19.0708,78820.8826156102
2024-08-26,30861364.0,1197999.41,19.382,38818.7446932028
2024-08-27,11090735.0,1071079.15,19.6692,96574.2261446153
2024-08-28,11598766.0,1129735.61,19.6037,97401.3623518226
2024-08-29,13455606.0,1246986.71,19.8168,92674.1396857191
2024-08-30,19371989.0,1638009.25,19.6535,84555.55338174103
2024-09-02,40590950.0,1068262.25,19.798,26317.744472597955
2024-09-03,12653997.0,1289792.21,19.8335,101927.65258281633
2024-09-04,11411346.0,1103129.34,19.846,96669.51996723261
2024-09-05,12280440.0,1096426.87,20.0028,89282.37669008604
2024-09-06,14753560.0,1166992.28,20.0172,79099.02965792663
2024-09-09,31240986.0,1210237.32,19.8798,38738.76836025598
2024-09-10,11624973.0,1032393.91,20.0583,88808.28454397271
2024-09-11,11375533.0,1138243.91,19.839,100060.71012233009
2024-09-12,12685196.0,1284449.98,19.5887,101255.8245059832
2024-09-13,18976156.0,1348036.95,19.2483,71038.46268970385
2024-09-17,46871968.0,1679014.92,19.267,35821.301977335366
2024-09-18,12121540.0,1362192.44,19.3033,112377.83647952323
2024-09-19,12093210.0,1295915.36,19.2773,107160.57688570693
2024-09-20,14748040.0,1295451.71,19.3725,87838.90672930097
2024-09-23,31727286.0,1273550.55,19.415,40140.54495553134
2024-09-24,10947244.0,1131290.04,19.3562,103340.1685392232
2024-09-25,11182429.0,1227563.01,19.587,109776.06117597528
2024-09-26,12039250.0,1366230.87,19.629,113481.39377452915
2024-09-27,16945161.0,1525275.12,19.6697,90012.43009730034
2024-09-30,39935824.0,1743129.49,19.644,43648.26652881884
2024-10-02,30823022.0,1752903.69,19.3885,56869.94902706166
2024-10-03,13010304.0,1432021.16,19.4678,110068.23207205611
2024-10-04,15111489.0,1280872.4,19.2127,84761.49504525993
2024-10-07,31745366.0,1282467.41,19.3388,40398.57061342434
2024-10-08,10906907.0,1106530.52,19.3532,101452.2742331992
2024-10-09,10757721.0,1131394.82,19.4175,105170.49289528889
2024-10-10,12201433.0,1274610.32,19.5113,104463.98550071947
2024-10-11,14602865.0,1368583.0,19.3983,93720.17066514003
2024-10-14,34471700.0,1039385.12,19.342,30151.83817450256
2024-10-15,16919174.0,1377264.77,19.62,81402.60097803829
2024-10-16,13760124.0,1322169.35,19.8925,96087.0229076424
2024-10-17,13110471.0,1539934.67,19.9313,117458.37887898917
2024-10-18,14949393.0,1488250.84,19.8325,99552.5932056238
2024-10-21,31742256.0,1407909.19,20.0075,44354.41482168123
2024-10-22,11233743.0,1182825.18,19.8985,105292.17020542485
2024-10-23,10987308.0,1219419.69,19.9338,110984.39126308283
2024-10-24,11581872.0,1286753.97,19.8385,111100.68994027909
2024-10-25,14990088.0,1363820.86,19.9303,90981.51124930021
2024-10-28,32114496.0,1345949.02,20.0007,41910.94949769724
2024-10-29,13702895.0,1247632.66,20.0208,91048.83749018
2024-10-30,15060543.0,1311451.53,20.1617,87078.63521255509
2024-10-31,18814588.0,1806281.25,20.0378,96004.29464626066
2024-11-01,19137195.0,1269368.87,20.0908,66329.93340978131
2024-11-04,35911295.0,1329678.91,20.0367,37026.76024353898
2024-11-05,13124516.0,1095769.54,20.2695,83490.28185115551
2024-11-06,12380880.0,1063847.2,20.3093,85926.62234025369
2024-11-07,12535951.0,1196510.42,19.8277,95446.3223412408
2024-11-08,15648617.0,1281664.54,20.1332,81902.73555803686
2024-11-11,33747694.0,875669.84,20.4502,25947.545927138013
2024-11-12,12056840.0,1229331.28,20.5693,101961.31656387578
2024-11-13,12350734.0,1215519.13,20.6025,98416.75239706402
2024-11-14,15394364.0,1334655.82,20.494,86697.69144084159
2024-11-15,22333212.0,1549460.86,20.3887,69379.2214035312
2024-11-19,51471431.0,1674410.21,20.1848,32530.865714613607
2024-11-20,12759541.0,1322958.96,20.2903,103683.89897410886
2024-11-21,12700892.0,1274173.65,20.3775,100321.58764911945
2024-11-22,15548204.0,1328364.0,20.4872,85435.20524942945
2024-11-25,34154144.0,1453289.05,20.2993,42550.88489408489
2024-11-26,12377390.0,1391109.65,20.7185,112391.19475107433
2024-11-27,12669267.0,1428051.79,20.6418,112717.79101348168
2024-11-28,14937780.0,989524.52,20.4173,66243.07761929819
2024-11-29,21762972.0,1930795.85,20.3212,88719.30956856444
2024-12-02,45286689.0,1673982.49,20.4357,36964.11742532116
2024-12-03,14942728.0,1610729.03,20.3233,107793.50530907074
2024-12-04,13884622.0,1343697.33,20.283,96775.93887683799
2024-12-05,14820714.0,1466997.61,20.1963,98982.92416951033
2024-12-06,18412174.0,1590720.13,20.2275,86395.01940400954
2024-12-09,37889527.0,1516896.16,20.1547,40034.70827176069
2024-12-10,14899359.0,1404308.6,20.2485,94252.954103596
2024-12-11,15871371.0,1577263.56,20.1647,99377.90251390381
2024-12-13,34495634.0,1964484.64,20.142,56948.79067884359
2024-12-16,46485899.0,1807671.45,20.1448,38886.4470492439
2024-12-17,15868354.0,1492253.08,20.2363,94039.56327165375
2024-12-18,15126004.0,1681801.65,20.1395,111186.11696783896
2024-12-19,15794150.0,1713530.74,20.4402,108491.48197275573
2024-12-20,18352254.0,1648251.77,20.1035,89811.95279882243
2024-12-23,38034917.0,1616762.72,20.1948,42507.32872639107
2024-12-24,13172727.0,1161622.12,20.1558,88183.87566978349
2024-12-26,16419774.0,1309816.55,20.1657,79770.6807657645
2024-12-27,15212061.0,1361931.25,20.2683,89529.69949305357
2024-12-30,36563536.0,1512416.58,20.5103,41364.067742244624
2024-12-31,16439899.0,1625088.02,20.7862,98850.24354468357
2025-01-02,19475223.0,1364568.01,20.6917,70066.87471563226
2025-01-03,15406532.0,1122512.14,20.6708,72859.49492072583
2025-01-06,34530392.0,1298643.56,20.3195,37608.71176904102
2025-01-07,11605611.0,1092298.28,20.344,94118.1192442173
2025-01-08,10979369.0,1105203.95,20.3823,100661.88229942905
2025-01-09,11812304.0,1320571.28,20.4742,111796.24906368817
2025-01-10,15066326.0,1258328.47,20.7045,83519.26474974722
2025-01-13,33438390.0,1413824.52,20.8012,42281.47706872251
2025-01-14,14199795.0,1123643.41,20.482,79130.95998921111
2025-01-15,17933141.0,1281591.84,20.4875,71464.99545171703
2025-01-16,16813771.0,1466476.79,20.7732,87218.79166785369
2025-01-17,16979418.0,1350393.18,20.718,79531.18181082532
2025-01-20,35365776.0,1094390.55,20.543,30944.904192120655
2025-01-21,11860590.0,1284245.17,20.6358,108278.35461810922
2025-01-22,11035796.0,1199230.93,20.5397,108667.37025584743
2025-01-23,12140625.0,1270353.24,20.3943,104636.5603088803
2025-01-24,15167805.0,1317530.95,20.2255,86863.65298077078
2025-01-27,33881964.0,1365778.21,20.7002,40309.889060740396
2025-01-28,12656976.0,1138804.69,20.5668,89974.46862504914
2025-01-29,13396192.0,1321117.87,20.5677,98618.91125478047
